ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
venetianstd-friday-1,,venetianstd,friday,divendres,divendres,,,Logos2008,,,,
hindistd-friday-1,,hindistd,friday,शुक्रवार,शुक्रवार,,,Logos2008,,,,
romagnolstd-friday-1,,romagnolstd,friday,vèner,vèner,,,Logos2008,,,,
latinstd-friday-1,,latinstd,friday,Venerisdies,Venerisdies,,,Logos2008,,,,
galicianstd-friday-1,,galicianstd,friday,venres,venres,,,Logos2008,,,,
venetianstd-i-1,,venetianstd,i,yo,yo,,,Logos2008,,,,
venetianstd-i-2,,venetianstd,i,i,i,,,Logos2008,,,,
hindistd-i-1,,hindistd,i,मैं,मैं,,,Logos2008,,,,
romagnolstd-i-1,,romagnolstd,i,me,me,,,Logos2008,,,,
latinstd-i-1,,latinstd,i,i,i,,,Logos2008,,,,
latinstd-i-2,,latinstd,i,ego,ego,,,Logos2008,,,,
galicianstd-i-1,,galicianstd,i,eu,eu,,,Logos2008,,,,
venetianstd-monday-1,,venetianstd,monday,dilluns,dilluns,,,Logos2008,,,,
hindistd-monday-1,,hindistd,monday,सोमवार,सोमवार,,,Logos2008,,,,
romagnolstd-monday-1,,romagnolstd,monday,lundè,lundè,,,Logos2008,,,,
latinstd-monday-1,,latinstd,monday,Lunaedies,Lunaedies,,,Logos2008,,,,
galicianstd-monday-1,,galicianstd,monday,luns,luns,,,Logos2008,,,,
venetianstd-saturday-1,,venetianstd,saturday,dissabte,dissabte,,,Logos2008,,,,
hindistd-saturday-1,,hindistd,saturday,शनिवार,शनिवार,,,Logos2008,,,,
romagnolstd-saturday-1,,romagnolstd,saturday,sàbit,sàbit,,,Logos2008,,,,
latinstd-saturday-1,,latinstd,saturday,Saturnidies,Saturnidies,,,Logos2008,,,,
galicianstd-saturday-1,,galicianstd,saturday,sábado,sábado,,,Logos2008,,,,
venetianstd-sunday-1,,venetianstd,sunday,dumenge,dumenge,,,Logos2008,,,,
hindistd-sunday-1,,hindistd,sunday,रविवार,रविवार,,,Logos2008,,,,
romagnolstd-sunday-1,,romagnolstd,sunday,dmànga,dmànga,,,Logos2008,,,,
latinstd-sunday-1,,latinstd,sunday,dominica,dominica,,,Logos2008,,,,
galicianstd-sunday-1,,galicianstd,sunday,domingo,domingo,,,Logos2008,,,,
venetianstd-thursday-1,,venetianstd,thursday,dijous,dijous,,,Logos2008,,,,
